IdPunto	Latitud	Longitud	Descripcion
2095	-17,773943	-63,189434	P 2095 
2096	-17,774246	-63,188957	P 2096 
2097	-17,775089	-63,1763	P 2097 
2098	-17,776695	-63,173422	P 2098 
2099	-17,785379	-63,171726	P 2099 
2100	-17,785551	-63,171633	P 2100 
2101	-17,854212	-63,204139	P 2101 
2102	-17,848378	-63,203488	P 2102 
2103	-17,81922	-63,197861	P 2103 
2104	-17,818264	-63,19959	P 2104 
2105	-17,798022	-63,192508	P 2105 
2106	-17,794999	-63,182438	P 2106 
2107	-17,790669	-63,172084	P 2107 
2108	-17,790688	-63,172426	P 2108 
2109	-17,789891	-63,171715	P 2109 
2110	-17,785384	-63,169256	P 2110 
2111	-17,786588	-63,166511	P 2111 
2112	-17,786745	-63,166571	P 2112 
2113	-17,790734	-63,163585	P 2113 
2114	-17,787961	-63,161981	P 2114 
2115	-17,788176	-63,161953	P 2115 
2116	-17,787947	-63,162793	P 2116 
2117	-17,788223	-63,162183	P 2117 
2118	-17,788822	-63,162254	P 2118 
2120	-17,784735	-63,157425	P 2120 
2121	-17,785192	-63,157034	P 2121 
2122	-17,784999	-63,157777	P 2122 
2123	-17,784963	-63,158788	P 2123 
2124	-17,785377	-63,160151	P 2124 
2125	-17,785834	-63,160767	P 2125 
2126	-17,786794	-63,161762	P 2126 
2127	-17,785435	-63,156697	P 2127 
2128	-17,785538	-63,155643	P 2128 
2129	-17,785568	-63,154834	P 2129 
2130	-17,785313	-63,153006	P 2130 
2131	-17,785211	-63,152577	P 2131 
2132	-17,785595	-63,15267	P 2132 
2133	-17,785457	-63,148513	P 2133 
2134	-17,784987	-63,147749	P 2134 
2135	-17,786522	-63,147866	P 2135 
2136	-17,788715	-63,148037	P 2136 
2137	-17,785373	-63,152226	P 2137 
2138	-17,785498	-63,153339	P 2138 
2139	-17,797149	-63,12091	P 2139 
2140	-17,812023	-63,11634	P 2140 
2141	-17,813572	-63,110648	P 2141 
2142	-17,813246	-63,115731	P 2142 
2143	-17,818105	-63,110028	P 2143 
2144	-17,817912	-63,109913	P 2144 
2145	-17,81389	-63,137021	P 2145 
2146	-17,811762	-63,144278	P 2146 
2147	-17,811515	-63,143969	P 2147 
2148	-17,811283	-63,145972	P 2148 
2149	-17,802067	-63,162245	P 2149 
2150	-17,800468	-63,160875	P 2150 
2151	-17,798657	-63,169978	P 2151 
2152	-17,798085	-63,167926	P 2152 
2153	-17,797905	-63,16745	P 2153 
2154	-17,797171	-63,16687	P 2154 
2155	-17,79662	-63,166626	P 2155 
2156	-17,795876	-63,166467	P 2156 
2157	-17,794956	-63,166472	P 2157 
2158	-17,794215	-63,166049	P 2158 
2159	-17,78952	-63,1632	P 2159 
2160	-17,78943	-63,164829	P 2160 
2161	-17,784822	-63,158802	P 2161 
2162	-17,784527	-63,157823	P 2162 
2164	-17,797926	-63,174381	P 2164 
2165	-17,796338	-63,166712	P 2165 
2166	-17,797706	-63,167473	P 2166 
2167	-17,794752	-63,161444	P 2167 
2168	-17,791068	-63,162686	P 2168 
2169	-17,801025	-63,140743	P 2169 
2170	-17,734708	-63,13948	P 2170 
2171	-17,722213	-63,141237	P 2171 
2172	-17,722849	-63,144725	P 2172 
2173	-17,723059	-63,144818	P 2173 
2174	-17,724357	-63,142726	P 2174 
2175	-17,718991	-63,146405	P 2175 
2176	-17,719963	-63,15299	P 2176 
2177	-17,72801	-63,156943	P 2177 
2178	-17,727789	-63,158305	P 2178 
2179	-17,728088	-63,158515	P 2179 
2180	-17,72741	-63,159328	P 2180 
2181	-17,825876	-63,213454	P 2181 
2182	-17,82446	-63,211597	P 2182 
2183	-17,821546	-63,208917	P 2183 
2184	-17,789923	-63,19214	P 2184 
2185	-17,771331	-63,208986	P 2185 
2186	-17,772141	-63,204488	P 2186 
2187	-17,771944	-63,204568	P 2187 
2188	-17,786415	-63,108425	P 2188 
2189	-17,777122	-63,108371	P 2189 
2190	-17,779398	-63,114256	P 2190 
2191	-17,785803	-63,175597	P 2191 
2192	-17,791421	-63,182788	P 2192 
2194	-17,813243	-63,13259	P 2194 
2195	-17,82556	-63,132301	P 2195 
2196	-17,794423	-63,20461	P 2196 
2197	-17,795199	-63,206047	P 2197 
2198	-17,795212	-63,205756	P 2198 
2199	-17,784241	-63,188815	P 2199 
2200	-17,777933	-63,172923	P 2200 
2201	-17,777751	-63,173193	P 2201 
2202	-17,777115	-63,173433	P 2202 
2203	-17,776101	-63,174184	P 2203 
2204	-17,775563	-63,174974	P 2204 
2205	-17,775402	-63,174619	P 2205 
2206	-17,775363	-63,174678	P 2206 
2207	-17,775373	-63,174873	P 2207 
2208	-17,776212	-63,182123	P 2208 
2209	-17,778801	-63,183052	P 2209 
2210	-17,777905	-63,18797	P 2210 
2211	-17,777885	-63,18974	P 2211 
2212	-17,777484	-63,189969	P 2212 
2213	-17,779408	-63,188779	P 2213 
2214	-17,775916	-63,189085	P 2214 
2215	-17,773746	-63,182358	P 2215 
2216	-17,785411	-63,171954	P 2216 
2217	-17,797647	-63,186385	P 2217 
2218	-17,797929	-63,186074	P 2218 
2219	-17,798103	-63,186052	P 2219 
2220	-17,798158	-63,186334	P 2220 
2221	-17,798306	-63,186079	P 2221 
2222	-17,799616	-63,181638	P 2222 
2223	-17,797893	-63,17497	P 2223 
2224	-17,798179	-63,172847	P 2224 
2225	-17,797155	-63,167051	P 2225 
2226	-17,794637	-63,162429	P 2226 
2227	-17,794733	-63,162253	P 2227 
2228	-17,794846	-63,1621	P 2228 
2229	-17,794769	-63,161246	P 2229 
2231	-17,794436	-63,161972	P 2231 
2232	-17,794913	-63,160253	P 2232 
2233	-17,794929	-63,159854	P 2233 
2234	-17,789795	-63,145698	P 2234 
2235	-17,785597	-63,154072	P 2235 
2236	-17,787629	-63,163415	P 2236 
2237	-17,787653	-63,162366	P 2237 
2238	-17,791741	-63,162787	P 2238 
2239	-17,789901	-63,162392	P 2239 
2240	-17,788865	-63,162117	P 2240 
2241	-17,785321	-63,160294	P 2241 
2242	-17,772103	-63,20356	P 2242 
2243	-17,772183	-63,20356	P 2243 
2244	-17,772273	-63,20389	P 2244 
2245	-17,772097	-63,20288	P 2245 
2246	-17,772452	-63,202792	P 2246 
2247	-17,772484	-63,202551	P 2247 
2248	-17,772367	-63,202397	P 2248 
2249	-17,772345	-63,202216	P 2249 
2250	-17,7722	-63,202228	P 2250 
2251	-17,772031	-63,202448	P 2251 
2252	-17,772415	-63,20153	P 2252 
2253	-17,772635	-63,199869	P 2253 
2254	-17,773039	-63,196661	P 2254 
2255	-17,770857	-63,179112	P 2255 
2256	-17,770566	-63,179284	P 2256 
2257	-17,760199	-63,17922	P 2257 
2258	-17,761318	-63,179828	P 2258 
2259	-17,757401	-63,17829	P 2259 
2260	-17,733636	-63,168807	P 2260 
2261	-17,720367	-63,163723	P 2261 
2262	-17,715393	-63,165794	P 2262 
2263	-17,742436	-63,148912	P 2263 
2264	-17,74768	-63,152334	P 2264 
2265	-17,747896	-63,152557	P 2265 
2266	-17,747807	-63,152647	P 2266 
2267	-17,754884	-63,157487	P 2267 
2268	-17,756155	-63,155146	P 2268 
2269	-17,759958	-63,157301	P 2269 
2270	-17,760575	-63,157748	P 2270 
2271	-17,760539	-63,157824	P 2271 
2272	-17,763168	-63,159496	P 2272 
2273	-17,792534	-63,162747	P 2273 
2274	-17,794817	-63,166358	P 2274 
2275	-17,794977	-63,1823	P 2275 
2276	-17,794975	-63,205826	P 2276 
2277	-17,794807	-63,204984	P 2277 
2278	-17,793495	-63,187344	P 2278 
2279	-17,812168	-63,136785	P 2279 
2280	-17,812237	-63,136467	P 2280 
2281	-17,812172	-63,136412	P 2281 
2282	-17,81251	-63,131189	P 2282 
2283	-17,812558	-63,130421	P 2283 
2284	-17,812614	-63,129627	P 2284 
2285	-17,812665	-63,12902	P 2285 
2286	-17,812704	-63,128791	P 2286 
2287	-17,81275	-63,128447	P 2287 
2288	-17,816011	-63,138315	P 2288 
2289	-17,817907	-63,139271	P 2289 
2290	-17,812618	-63,126341	P 2290 
2291	-17,810668	-63,11915	P 2291 
2292	-17,807652	-63,133064	P 2292 
2293	-17,807804	-63,130256	P 2293 
2294	-17,825109	-63,131508	P 2294 
2295	-17,824925	-63,131628	P 2295 
2296	-17,805264	-63,198199	P 2296 
2297	-17,804886	-63,198507	P 2297 
2298	-17,812879	-63,189936	P 2298 
2299	-17,813379	-63,113529	P 2299 
